Rooms,Type,Price,Distance_from_CBD,Bathroom,Car_Spot,Region,Schooling_Facilities
5,h,1210000.0,13.8,2.0,2.0,eastern metropolitan,202.0
3,h,870000.0,13.8,1.0,2.0,eastern metropolitan,202.0
4,h,1085000.0,13.8,3.0,2.0,eastern metropolitan,202.0
3,h,915000.0,13.8,2.0,2.0,eastern metropolitan,202.0
4,h,1050000.0,13.8,2.0,2.0,eastern metropolitan,202.0
4,h,820000.0,13.8,2.0,2.0,eastern metropolitan,202.0
3,h,620000.0,14.9,1.0,1.0,northern metropolitan,239.0
3,h,660000.0,14.9,1.0,1.0,northern metropolitan,239.0
3,h,581000.0,14.9,2.0,2.0,northern metropolitan,239.0
3,h,655000.0,14.9,1.0,1.0,northern metropolitan,239.0
3,h,1000000.0,14.9,2.0,2.0,northern metropolitan,239.0
3,h,785000.0,14.9,1.0,2.0,northern metropolitan,239.0
3,h,600000.0,14.9,1.0,1.0,northern metropolitan,239.0
3,h,690000.0,14.9,2.0,1.0,northern metropolitan,239.0
3,h,582000.0,14.9,1.0,1.0,northern metropolitan,239.0
3,h,740000.0,14.9,1.0,1.0,northern metropolitan,239.0
3,h,671000.0,14.9,2.0,2.0,northern metropolitan,239.0
3,h,741000.0,14.9,1.0,1.0,northern metropolitan,239.0
4,h,706000.0,14.9,1.0,2.0,northern metropolitan,239.0
3,h,725000.0,14.9,1.0,1.0,northern metropolitan,239.0
3,h,808000.0,14.9,2.0,2.0,northern metropolitan,239.0
3,h,711000.0,14.9,1.0,2.0,northern metropolitan,239.0
3,u,537000.0,14.9,1.0,2.0,northern metropolitan,239.0
3,h,1040000.0,14.9,2.0,1.0,northern metropolitan,239.0
4,h,1171000.0,14.9,3.0,2.0,northern metropolitan,239.0
2,h,662000.0,14.9,1.0,2.0,northern metropolitan,239.0
3,h,800000.0,14.9,2.0,2.0,northern metropolitan,239.0
4,h,652000.0,14.9,1.0,1.0,northern metropolitan,239.0
3,h,922000.0,14.9,1.0,2.0,northern metropolitan,239.0
2,t,485000.0,14.9,1.0,1.0,northern metropolitan,239.0
3,h,860500.0,14.9,2.0,1.0,northern metropolitan,239.0
2,h,728000.0,14.9,1.0,1.0,northern metropolitan,239.0
3,h,702000.0,14.9,1.0,1.0,northern metropolitan,239.0
3,h,627500.0,14.9,1.0,1.0,northern metropolitan,239.0
3,h,632000.0,14.9,1.0,2.0,northern metropolitan,239.0
3,h,601000.0,14.9,1.0,1.0,northern metropolitan,239.0
3,u,549000.0,14.9,1.0,1.0,northern metropolitan,239.0
2,u,415000.0,14.9,1.0,1.0,northern metropolitan,239.0
2,h,701000.0,14.9,1.0,2.0,northern metropolitan,239.0
3,h,645000.0,14.9,1.0,1.0,northern metropolitan,239.0
3,h,838000.0,14.9,1.0,2.0,northern metropolitan,239.0
3,t,1010000.0,2.7,3.0,2.0,northern metropolitan,239.0
3,u,650000.0,2.7,2.0,1.0,northern metropolitan,239.0
3,h,1260000.0,2.7,3.0,2.0,northern metropolitan,239.0
2,u,460000.0,2.7,1.0,1.0,northern metropolitan,239.0
3,h,2250000.0,2.7,3.0,2.0,northern metropolitan,239.0
2,t,800000.0,2.7,2.0,2.0,northern metropolitan,239.0
2,u,550000.0,2.7,1.0,1.0,northern metropolitan,239.0
3,u,660000.0,2.7,2.0,1.0,northern metropolitan,239.0
2,u,836000.0,2.7,1.0,1.0,northern metropolitan,239.0
2,t,1055000.0,2.7,1.0,1.0,northern metropolitan,239.0
4,u,860000.0,2.7,1.0,1.0,northern metropolitan,239.0
3,u,995000.0,2.7,1.0,1.0,northern metropolitan,239.0
3,t,1130000.0,2.7,2.0,2.0,northern metropolitan,239.0
2,u,443000.0,2.7,1.0,1.0,northern metropolitan,239.0
3,t,1120000.0,2.7,3.0,1.0,northern metropolitan,239.0
2,u,682000.0,2.7,1.0,1.0,northern metropolitan,239.0
2,u,482000.0,2.7,1.0,1.0,northern metropolitan,239.0
2,u,620000.0,2.7,1.0,1.0,northern metropolitan,239.0
4,h,2100000.0,2.7,1.0,1.0,northern metropolitan,239.0
3,u,601000.0,2.7,1.0,1.0,northern metropolitan,239.0
4,h,1325000.0,8.0,2.0,1.0,western metropolitan,229.0
4,h,1400000.0,8.0,2.0,1.0,western metropolitan,229.0
3,h,920000.0,8.0,1.0,2.0,western metropolitan,229.0
3,h,1535000.0,8.0,1.0,1.0,western metropolitan,229.0
3,u,890000.0,8.0,1.0,3.0,western metropolitan,229.0
4,h,1400000.0,8.0,2.0,3.0,western metropolitan,229.0
3,h,1800000.0,8.0,2.0,2.0,western metropolitan,229.0
2,h,1050000.0,8.0,1.0,3.0,western metropolitan,229.0
2,h,850000.0,8.0,1.0,1.0,western metropolitan,229.0
4,h,2250000.0,8.0,3.0,1.0,western metropolitan,229.0
3,h,2250000.0,8.0,3.0,2.0,western metropolitan,229.0
4,h,2250000.0,8.0,2.0,2.0,western metropolitan,229.0
3,h,1200000.0,8.0,2.0,2.0,western metropolitan,229.0
4,h,2000000.0,8.0,1.0,2.0,western metropolitan,229.0
4,h,2250000.0,8.0,2.0,2.0,western metropolitan,229.0
2,h,1500000.0,8.0,1.0,2.0,western metropolitan,229.0
3,h,825000.0,8.0,1.0,2.0,western metropolitan,229.0
3,h,1460000.0,8.0,1.0,2.0,western metropolitan,229.0
2,u,415000.0,8.0,1.0,1.0,western metropolitan,229.0
3,h,1200000.0,8.0,2.0,2.0,western metropolitan,229.0
3,h,1560000.0,8.0,2.0,2.0,western metropolitan,229.0
3,h,1575000.0,8.0,2.0,3.0,western metropolitan,229.0
2,t,830000.0,8.0,1.0,1.0,western metropolitan,229.0
2,t,830000.0,8.0,1.0,1.0,western metropolitan,229.0
4,h,1085000.0,8.0,1.0,2.0,western metropolitan,229.0
4,h,1815000.0,8.0,3.0,2.0,western metropolitan,229.0
3,h,1470000.0,8.0,2.0,1.0,western metropolitan,229.0
4,h,2230000.0,8.0,2.0,2.0,western metropolitan,229.0
3,t,1460000.0,8.0,2.0,2.0,western metropolitan,229.0
5,h,1410000.0,8.0,2.0,2.0,western metropolitan,229.0
2,h,940000.0,8.0,1.0,1.0,western metropolitan,229.0
4,h,1900000.0,8.0,3.0,2.0,western metropolitan,229.0
4,h,1330000.0,8.0,3.0,2.0,western metropolitan,229.0
3,h,1010000.0,8.0,2.0,2.0,western metropolitan,229.0
3,h,1010000.0,8.0,2.0,2.0,western metropolitan,229.0
2,u,450000.0,8.0,1.0,2.0,western metropolitan,229.0
2,u,513500.0,8.0,1.0,1.0,western metropolitan,229.0
2,h,1000000.0,8.0,1.0,1.0,western metropolitan,229.0
2,u,415000.0,8.0,1.0,1.0,western metropolitan,229.0
3,h,906000.0,8.0,2.0,2.0,western metropolitan,229.0
4,h,1805000.0,8.0,2.0,2.0,western metropolitan,229.0
4,h,1126000.0,8.0,1.0,1.0,western metropolitan,229.0
3,t,935000.0,8.0,2.0,1.0,western metropolitan,229.0
3,h,1205000.0,8.0,1.0,2.0,western metropolitan,229.0
2,h,895000.0,8.0,2.0,1.0,western metropolitan,229.0
2,h,890000.0,8.0,1.0,2.0,western metropolitan,229.0
2,u,415000.0,8.0,1.0,1.0,western metropolitan,229.0
3,h,1000000.0,8.0,1.0,2.0,western metropolitan,229.0
2,h,769000.0,8.0,1.0,1.0,western metropolitan,229.0
3,h,1270000.0,8.0,1.0,2.0,western metropolitan,229.0
4,h,1172000.0,8.0,2.0,2.0,western metropolitan,229.0
3,h,1360000.0,8.0,1.0,1.0,western metropolitan,229.0
4,h,2050000.0,8.0,2.0,2.0,western metropolitan,229.0
3,h,975000.0,8.0,2.0,2.0,western metropolitan,229.0
3,h,1310000.0,8.0,2.0,1.0,western metropolitan,229.0
4,t,830000.0,8.0,1.0,2.0,western metropolitan,229.0
2,u,491500.0,8.0,1.0,1.0,western metropolitan,229.0
2,u,547500.0,8.0,1.0,1.0,western metropolitan,229.0
3,t,965000.0,8.0,2.0,1.0,western metropolitan,229.0
3,h,1262000.0,8.0,2.0,2.0,western metropolitan,229.0
3,h,1210000.0,8.0,1.0,1.0,western metropolitan,229.0
2,u,415000.0,8.0,1.0,1.0,western metropolitan,229.0
2,h,1337500.0,8.0,1.0,1.0,western metropolitan,229.0
3,t,1230000.0,8.0,1.0,2.0,western metropolitan,229.0
2,h,811000.0,8.0,1.0,2.0,western metropolitan,229.0
4,h,1630000.0,8.0,2.0,2.0,western metropolitan,229.0
2,h,920000.0,8.0,1.0,1.0,western metropolitan,229.0
3,h,960000.0,8.0,2.0,1.0,western metropolitan,229.0
3,h,1482500.0,8.0,2.0,1.0,western metropolitan,229.0
4,h,1300000.0,8.0,2.0,2.0,western metropolitan,229.0
3,h,1378000.0,8.0,1.0,2.0,western metropolitan,229.0
4,h,2250000.0,8.0,1.0,3.0,western metropolitan,229.0
4,h,1860000.0,8.0,2.0,1.0,western metropolitan,229.0
3,h,1710000.0,8.0,2.0,1.0,western metropolitan,229.0
4,h,2250000.0,8.0,3.0,3.0,western metropolitan,229.0
2,u,415000.0,8.0,1.0,1.0,western metropolitan,229.0
3,h,1230000.0,8.0,1.0,2.0,western metropolitan,229.0
2,t,500000.0,8.9,1.0,1.0,western metropolitan,229.0
3,h,1075000.0,8.9,1.0,2.0,western metropolitan,229.0
2,u,580000.0,8.9,1.0,2.0,western metropolitan,229.0
2,u,415000.0,8.9,1.0,1.0,western metropolitan,229.0
5,h,1410000.0,8.9,2.0,3.0,western metropolitan,229.0
2,u,415000.0,8.9,1.0,1.0,western metropolitan,229.0
2,u,460000.0,8.9,1.0,1.0,western metropolitan,229.0
4,h,881000.0,8.9,1.0,3.0,western metropolitan,229.0
2,h,600000.0,8.9,1.0,2.0,western metropolitan,229.0
2,u,415000.0,8.9,1.0,1.0,western metropolitan,229.0
4,h,1440000.0,8.9,3.0,3.0,western metropolitan,229.0
2,u,415000.0,8.9,1.0,1.0,western metropolitan,229.0
2,u,415000.0,8.9,1.0,1.0,western metropolitan,229.0
3,h,1225000.0,8.9,1.0,1.0,western metropolitan,229.0
2,u,580000.0,5.1,2.0,1.0,southern metropolitan,191.0
3,h,1850000.0,5.1,1.0,2.0,southern metropolitan,191.0
3,u,825000.0,5.1,1.0,1.0,southern metropolitan,191.0
3,h,2250000.0,5.1,1.0,3.0,southern metropolitan,191.0
2,h,1045000.0,5.1,1.0,2.0,southern metropolitan,191.0
4,h,2050000.0,5.1,2.0,1.0,southern metropolitan,191.0
2,u,611000.0,5.1,1.0,1.0,southern metropolitan,191.0
2,u,600000.0,5.1,1.0,1.0,southern metropolitan,191.0
2,u,800000.0,5.1,1.0,1.0,southern metropolitan,191.0
2,u,415000.0,5.1,1.0,1.0,southern metropolitan,191.0
2,h,1325000.0,5.1,1.0,1.0,southern metropolitan,191.0
3,h,1540000.0,5.1,2.0,1.0,southern metropolitan,191.0
3,h,1370000.0,5.1,1.0,2.0,southern metropolitan,191.0
2,u,655000.0,5.1,2.0,2.0,southern metropolitan,191.0
2,u,415000.0,5.1,1.0,1.0,southern metropolitan,191.0
2,u,415000.0,5.1,1.0,1.0,southern metropolitan,191.0
2,u,452000.0,5.1,1.0,1.0,southern metropolitan,191.0
2,u,450000.0,5.1,1.0,1.0,southern metropolitan,191.0
2,u,415000.0,5.1,1.0,1.0,southern metropolitan,191.0
2,u,520000.0,5.1,1.0,1.0,southern metropolitan,191.0
2,u,650000.0,5.1,2.0,1.0,southern metropolitan,191.0
2,u,501000.0,5.1,1.0,1.0,southern metropolitan,191.0
2,u,415000.0,5.1,1.0,1.0,southern metropolitan,191.0
2,h,1177000.0,5.1,2.0,2.0,southern metropolitan,191.0
4,h,1605000.0,5.1,1.0,1.0,southern metropolitan,191.0
2,u,600000.0,5.1,1.0,1.0,southern metropolitan,191.0
2,h,1500000.0,5.1,1.0,2.0,southern metropolitan,191.0
3,u,830000.0,5.1,2.0,2.0,southern metropolitan,191.0
2,u,1200000.0,5.1,2.0,1.0,southern metropolitan,191.0
2,u,415000.0,5.1,1.0,1.0,southern metropolitan,191.0
2,u,415000.0,5.1,1.0,1.0,southern metropolitan,191.0
2,u,623000.0,5.1,1.0,1.0,southern metropolitan,191.0
2,u,600000.0,5.1,1.0,1.0,southern metropolitan,191.0
2,h,1325000.0,5.1,1.0,1.0,southern metropolitan,191.0
2,u,518000.0,5.1,1.0,1.0,southern metropolitan,191.0
3,h,2250000.0,5.1,2.0,1.0,southern metropolitan,191.0
2,h,1350000.0,5.1,1.0,2.0,southern metropolitan,191.0
2,u,650000.0,5.1,1.0,1.0,southern metropolitan,191.0
3,h,1200000.0,5.1,1.0,1.0,southern metropolitan,191.0
3,h,1320000.0,5.1,1.0,1.0,southern metropolitan,191.0
2,u,580000.0,5.1,1.0,1.0,southern metropolitan,191.0
2,u,555000.0,5.1,1.0,1.0,southern metropolitan,191.0
2,u,474000.0,5.1,1.0,1.0,southern metropolitan,191.0
2,h,1350000.0,5.1,1.0,1.0,southern metropolitan,191.0
3,h,1910000.0,5.1,3.0,1.0,southern metropolitan,191.0
3,h,665000.0,15.0,1.0,1.0,northern metropolitan,239.0
4,h,700000.0,15.0,1.0,1.0,northern metropolitan,239.0
4,h,915000.0,15.0,3.0,1.0,northern metropolitan,239.0
4,h,760000.0,15.0,1.0,1.0,northern metropolitan,239.0
3,h,715000.0,15.0,1.0,1.0,northern metropolitan,239.0
3,h,710000.0,15.0,1.0,1.0,northern metropolitan,239.0
3,h,810000.0,15.0,2.0,2.0,northern metropolitan,239.0
3,h,753000.0,15.0,2.0,1.0,northern metropolitan,239.0
3,h,602500.0,15.0,2.0,2.0,northern metropolitan,239.0
3,h,742000.0,15.0,1.0,1.0,northern metropolitan,239.0
4,h,953000.0,15.0,2.0,2.0,northern metropolitan,239.0
4,h,840000.0,15.0,2.0,2.0,northern metropolitan,239.0
3,h,650000.0,15.0,1.0,1.0,northern metropolitan,239.0
4,h,793000.0,15.0,2.0,1.0,northern metropolitan,239.0
3,h,731000.0,15.0,2.0,2.0,northern metropolitan,239.0
3,h,758000.0,15.0,1.0,1.0,northern metropolitan,239.0
3,h,710000.0,15.0,1.0,1.0,northern metropolitan,239.0
3,h,788000.0,15.0,1.0,1.0,northern metropolitan,239.0
3,h,670000.0,15.0,1.0,1.0,northern metropolitan,239.0
3,h,720000.0,15.0,2.0,3.0,northern metropolitan,239.0
3,h,720000.0,15.0,2.0,2.0,northern metropolitan,239.0
3,h,936000.0,15.0,2.0,2.0,northern metropolitan,239.0
3,h,800000.0,15.0,2.0,2.0,northern metropolitan,239.0
3,h,721000.0,15.0,1.0,1.0,northern metropolitan,239.0
3,h,1000000.0,7.0,2.0,1.0,western metropolitan,229.0
2,u,640000.0,7.0,1.0,2.0,western metropolitan,229.0
2,h,890000.0,7.0,1.0,2.0,western metropolitan,229.0
2,h,760000.0,7.0,1.0,1.0,western metropolitan,229.0
3,h,1165000.0,7.0,1.0,1.0,western metropolitan,229.0
4,h,1550000.0,7.0,2.0,2.0,western metropolitan,229.0
3,h,770000.0,7.0,1.0,2.0,western metropolitan,229.0
3,h,871000.0,7.0,2.0,2.0,western metropolitan,229.0
3,h,780000.0,7.0,2.0,2.0,western metropolitan,229.0
2,t,650000.0,7.0,1.0,1.0,western metropolitan,229.0
3,h,770000.0,7.0,1.0,1.0,western metropolitan,229.0
3,h,851000.0,7.0,1.0,2.0,western metropolitan,229.0
2,h,890000.0,7.0,1.0,1.0,western metropolitan,229.0
3,h,960000.0,7.0,1.0,1.0,western metropolitan,229.0
4,h,1235000.0,7.0,2.0,2.0,western metropolitan,229.0
3,t,670000.0,7.0,2.0,2.0,western metropolitan,229.0
2,h,960000.0,7.0,2.0,1.0,western metropolitan,229.0
2,h,1000000.0,7.0,1.0,1.0,western metropolitan,229.0
2,h,710000.0,7.0,1.0,1.0,western metropolitan,229.0
3,h,1320000.0,7.0,2.0,2.0,western metropolitan,229.0
3,h,1100000.0,7.0,2.0,1.0,western metropolitan,229.0
2,u,782000.0,7.0,1.0,1.0,western metropolitan,229.0
3,h,931000.0,7.0,1.0,1.0,western metropolitan,229.0
3,h,910000.0,7.0,3.0,2.0,western metropolitan,229.0
2,h,796000.0,7.0,1.0,1.0,western metropolitan,229.0
2,h,856000.0,7.0,1.0,1.0,western metropolitan,229.0
3,h,670000.0,7.0,1.0,1.0,western metropolitan,229.0
4,h,706000.0,7.0,1.0,1.0,western metropolitan,229.0
3,h,1050000.0,7.0,2.0,1.0,western metropolitan,229.0
2,u,415000.0,7.0,1.0,1.0,western metropolitan,229.0
4,h,1320000.0,7.0,2.0,1.0,western metropolitan,229.0
2,t,482500.0,7.0,1.0,2.0,western metropolitan,229.0
3,h,1414000.0,7.0,2.0,2.0,western metropolitan,229.0
5,h,1815000.0,7.0,2.0,2.0,western metropolitan,229.0
2,h,630000.0,7.0,1.0,1.0,western metropolitan,229.0
4,h,1870000.0,7.0,1.0,3.0,western metropolitan,229.0
4,h,1785000.0,7.0,2.0,2.0,western metropolitan,229.0
2,u,415000.0,7.0,1.0,1.0,western metropolitan,229.0
3,h,1930000.0,7.0,1.0,3.0,western metropolitan,229.0
3,h,1035000.0,7.0,1.0,2.0,western metropolitan,229.0
2,u,510000.0,7.0,1.0,2.0,western metropolitan,229.0
2,u,415000.0,7.0,1.0,1.0,western metropolitan,229.0
3,t,1040000.0,7.0,2.0,1.0,western metropolitan,229.0
3,h,1419000.0,7.0,1.0,2.0,western metropolitan,229.0
3,h,1050000.0,7.0,1.0,2.0,western metropolitan,229.0
2,h,470000.0,7.0,1.0,2.0,western metropolitan,229.0
3,h,850000.0,7.0,1.0,1.0,western metropolitan,229.0
2,u,501344.0,7.0,1.0,1.0,western metropolitan,229.0
2,u,550000.0,7.0,1.0,2.0,western metropolitan,229.0
3,h,796000.0,7.0,1.0,1.0,western metropolitan,229.0
2,u,666300.0,7.0,1.0,2.0,western metropolitan,229.0
3,h,1217500.0,7.0,3.0,1.0,western metropolitan,229.0
2,h,610000.0,7.0,1.0,1.0,western metropolitan,229.0
3,h,1055000.0,7.0,1.0,3.0,western metropolitan,229.0
3,t,620000.0,7.0,3.0,1.0,western metropolitan,229.0
4,h,660000.0,7.0,1.0,2.0,western metropolitan,229.0
3,h,681000.0,7.0,1.0,1.0,western metropolitan,229.0
2,u,415000.0,7.0,1.0,1.0,western metropolitan,229.0
2,t,705000.0,7.0,1.0,2.0,western metropolitan,229.0
3,h,950000.0,7.0,1.0,2.0,western metropolitan,229.0
3,h,955000.0,7.0,1.0,1.0,western metropolitan,229.0
2,h,822000.0,7.0,1.0,3.0,western metropolitan,229.0
2,h,760000.0,7.0,1.0,1.0,western metropolitan,229.0
4,h,1200000.0,7.0,2.0,2.0,western metropolitan,229.0
3,h,1005000.0,7.0,1.0,1.0,western metropolitan,229.0
3,h,600000.0,7.0,1.0,1.0,western metropolitan,229.0
2,u,415000.0,7.0,1.0,1.0,western metropolitan,229.0
3,h,876000.0,7.0,1.0,2.0,western metropolitan,229.0
4,h,1150000.0,7.0,2.0,2.0,western metropolitan,229.0
3,h,1020000.0,7.0,1.0,1.0,western metropolitan,229.0
3,h,1250000.0,7.0,2.0,1.0,western metropolitan,229.0
4,h,1340000.0,7.0,2.0,1.0,western metropolitan,229.0
3,h,865000.0,7.0,1.0,1.0,western metropolitan,229.0
3,h,781500.0,7.0,1.0,2.0,western metropolitan,229.0
4,h,1401000.0,7.0,1.0,1.0,western metropolitan,229.0
2,h,630000.0,7.0,2.0,2.0,western metropolitan,229.0
5,h,1137500.0,7.0,3.0,3.0,western metropolitan,229.0
4,h,925000.0,7.0,1.0,1.0,western metropolitan,229.0
2,u,676000.0,7.0,1.0,2.0,western metropolitan,229.0
3,h,745000.0,7.0,1.0,1.0,western metropolitan,229.0
4,h,1158000.0,7.0,1.0,3.0,western metropolitan,229.0
3,h,867000.0,7.0,1.0,1.0,western metropolitan,229.0
3,h,955000.0,7.0,2.0,2.0,western metropolitan,229.0
3,h,1081000.0,7.0,1.0,1.0,western metropolitan,229.0
3,h,725000.0,7.0,1.0,3.0,western metropolitan,229.0
2,h,767000.0,7.0,1.0,1.0,western metropolitan,229.0
2,h,951000.0,7.0,1.0,3.0,western metropolitan,229.0
4,h,1028000.0,7.0,2.0,2.0,western metropolitan,229.0
2,h,740000.0,7.0,1.0,1.0,western metropolitan,229.0
3,h,1450000.0,7.0,2.0,2.0,western metropolitan,229.0
3,h,1430000.0,7.0,3.0,2.0,western metropolitan,229.0
3,h,1275000.0,7.0,1.0,2.0,western metropolitan,229.0
4,h,1606000.0,7.0,2.0,3.0,western metropolitan,229.0
4,h,970000.0,7.0,1.0,2.0,western metropolitan,229.0
3,h,865000.0,7.0,1.0,2.0,western metropolitan,229.0
2,h,780000.0,7.0,1.0,1.0,western metropolitan,229.0
3,h,670000.0,7.0,1.0,1.0,western metropolitan,229.0
3,h,908000.0,7.0,2.0,1.0,western metropolitan,229.0
3,h,1380000.0,7.0,2.0,2.0,western metropolitan,229.0
3,h,966000.0,7.0,2.0,2.0,western metropolitan,229.0
2,u,480500.0,7.0,1.0,1.0,western metropolitan,229.0
4,h,1520000.0,7.0,2.0,1.0,western metropolitan,229.0
3,h,845000.0,7.0,1.0,2.0,western metropolitan,229.0
5,h,1287000.0,7.0,2.0,2.0,western metropolitan,229.0
3,h,980000.0,7.0,1.0,2.0,western metropolitan,229.0
3,t,800000.0,7.0,2.0,1.0,western metropolitan,229.0
3,h,1460000.0,7.0,1.0,2.0,western metropolitan,229.0
3,h,840000.0,7.0,1.0,1.0,western metropolitan,229.0
3,h,900500.0,7.0,1.0,1.0,western metropolitan,229.0
2,h,850000.0,7.0,1.0,1.0,western metropolitan,229.0
3,h,940000.0,7.0,2.0,2.0,western metropolitan,229.0
2,u,415000.0,9.1,1.0,1.0,western metropolitan,229.0
4,h,1646000.0,9.1,3.0,2.0,western metropolitan,229.0
2,u,442000.0,9.1,1.0,1.0,western metropolitan,229.0
2,u,470000.0,9.1,1.0,1.0,western metropolitan,229.0
3,h,760000.0,9.1,1.0,1.0,western metropolitan,229.0
4,h,1346000.0,9.1,2.0,2.0,western metropolitan,229.0
2,h,1300000.0,9.1,1.0,3.0,western metropolitan,229.0
3,t,935000.0,9.1,2.0,2.0,western metropolitan,229.0
3,h,1175000.0,9.1,1.0,2.0,western metropolitan,229.0
3,u,845000.0,9.1,1.0,2.0,western metropolitan,229.0
4,h,2250000.0,9.1,3.0,3.0,western metropolitan,229.0
3,u,1160000.0,9.1,2.0,1.0,western metropolitan,229.0
4,h,1150000.0,9.1,2.0,2.0,western metropolitan,229.0
2,h,1720000.0,9.1,2.0,1.0,western metropolitan,229.0
2,h,1705000.0,9.1,1.0,2.0,western metropolitan,229.0
3,h,1190000.0,9.1,1.0,1.0,western metropolitan,229.0
2,u,415000.0,9.1,1.0,1.0,western metropolitan,229.0
2,h,840000.0,9.1,1.0,1.0,western metropolitan,229.0
5,h,1740000.0,9.1,3.0,2.0,western metropolitan,229.0
3,h,1860000.0,9.1,2.0,2.0,western metropolitan,229.0
3,h,1195000.0,9.1,2.0,2.0,western metropolitan,229.0
4,h,1200000.0,9.1,2.0,2.0,western metropolitan,229.0
3,u,726000.0,9.1,1.0,1.0,western metropolitan,229.0
4,h,1325000.0,9.1,2.0,2.0,western metropolitan,229.0
3,t,1300000.0,9.1,3.0,1.0,western metropolitan,229.0
2,u,415000.0,9.1,1.0,1.0,western metropolitan,229.0
2,h,670000.0,9.1,1.0,2.0,western metropolitan,229.0
5,h,2250000.0,9.1,2.0,2.0,western metropolitan,229.0
4,h,1350000.0,9.1,2.0,2.0,western metropolitan,229.0
3,h,773000.0,9.5,1.0,2.0,eastern metropolitan,202.0
2,h,890000.0,9.5,2.0,2.0,eastern metropolitan,202.0
3,h,885000.0,9.5,1.0,1.0,eastern metropolitan,202.0
3,h,770000.0,9.5,1.0,3.0,eastern metropolitan,202.0
3,h,676000.0,9.5,2.0,2.0,eastern metropolitan,202.0
2,h,855000.0,9.5,1.0,1.0,eastern metropolitan,202.0
3,h,785000.0,9.5,2.0,2.0,eastern metropolitan,202.0
3,h,645000.0,9.5,1.0,2.0,eastern metropolitan,202.0
2,h,780000.0,9.5,2.0,2.0,eastern metropolitan,202.0
3,h,720000.0,9.5,2.0,1.0,eastern metropolitan,202.0
3,h,625000.0,9.5,1.0,2.0,eastern metropolitan,202.0
3,u,828000.0,9.5,1.0,1.0,eastern metropolitan,202.0
3,u,676000.0,9.5,1.0,1.0,eastern metropolitan,202.0
3,h,1310000.0,4.5,1.0,2.0,northern metropolitan,239.0
4,h,856000.0,4.5,2.0,2.0,northern metropolitan,239.0
2,u,415000.0,4.5,1.0,1.0,northern metropolitan,239.0
2,h,580000.0,4.5,1.0,1.0,northern metropolitan,239.0
2,u,675000.0,4.5,2.0,1.0,northern metropolitan,239.0
3,h,1350000.0,4.5,1.0,2.0,northern metropolitan,239.0
3,t,940000.0,4.5,1.0,2.0,northern metropolitan,239.0
3,h,930000.0,4.5,2.0,2.0,northern metropolitan,239.0
3,h,1495000.0,4.5,1.0,1.0,northern metropolitan,239.0
4,h,1550000.0,4.5,2.0,2.0,northern metropolitan,239.0
4,h,1815000.0,4.5,1.0,1.0,northern metropolitan,239.0
2,h,905500.0,4.5,1.0,1.0,northern metropolitan,239.0
4,h,1625000.0,4.5,2.0,2.0,northern metropolitan,239.0
3,t,899000.0,4.5,2.0,1.0,northern metropolitan,239.0
2,t,665000.0,4.5,1.0,1.0,northern metropolitan,239.0
2,u,435000.0,4.5,1.0,1.0,northern metropolitan,239.0
2,u,570000.0,4.5,2.0,1.0,northern metropolitan,239.0
4,h,1900000.0,4.5,2.0,1.0,northern metropolitan,239.0
2,h,1080000.0,4.5,1.0,1.0,northern metropolitan,239.0
4,h,1280000.0,4.5,2.0,1.0,northern metropolitan,239.0
2,u,656000.0,4.5,1.0,1.0,northern metropolitan,239.0
2,u,570000.0,4.5,1.0,2.0,northern metropolitan,239.0
4,h,1290000.0,4.5,2.0,2.0,northern metropolitan,239.0
3,h,1170000.0,4.5,2.0,1.0,northern metropolitan,239.0
2,u,415000.0,4.5,1.0,1.0,northern metropolitan,239.0
2,u,510000.0,4.5,1.0,1.0,northern metropolitan,239.0
3,h,1574000.0,4.5,3.0,2.0,northern metropolitan,239.0
2,u,665000.0,4.5,1.0,1.0,northern metropolitan,239.0
2,u,590000.0,4.5,2.0,1.0,northern metropolitan,239.0
2,h,1024000.0,4.5,1.0,1.0,northern metropolitan,239.0
2,h,800000.0,4.5,1.0,1.0,northern metropolitan,239.0
3,h,1125000.0,4.5,1.0,2.0,northern metropolitan,239.0
2,u,430000.0,4.5,1.0,1.0,northern metropolitan,239.0
4,h,1900000.0,4.5,1.0,1.0,northern metropolitan,239.0
2,u,415000.0,4.5,1.0,1.0,northern metropolitan,239.0
3,t,800000.0,4.5,3.0,2.0,northern metropolitan,239.0
3,h,1679000.0,4.5,2.0,1.0,northern metropolitan,239.0
3,t,1050000.0,4.5,3.0,2.0,northern metropolitan,239.0
2,u,461000.0,4.5,1.0,1.0,northern metropolitan,239.0
2,h,957000.0,4.5,1.0,1.0,northern metropolitan,239.0
3,h,825000.0,4.5,1.0,1.0,northern metropolitan,239.0
2,u,621000.0,4.5,1.0,1.0,northern metropolitan,239.0
3,h,940000.0,4.5,1.0,1.0,northern metropolitan,239.0
3,h,998000.0,4.5,1.0,2.0,northern metropolitan,239.0
3,t,1010000.0,4.5,2.0,1.0,northern metropolitan,239.0
2,t,985000.0,4.5,1.0,1.0,northern metropolitan,239.0
3,h,910000.0,4.5,1.0,1.0,northern metropolitan,239.0
2,u,415000.0,4.5,1.0,1.0,northern metropolitan,239.0
3,h,1050000.0,4.5,1.0,1.0,northern metropolitan,239.0
2,u,440000.0,4.5,1.0,1.0,northern metropolitan,239.0
